"No.","Time","Source","Destination","Protocol","Length","Info"
"174","849.509296","10.0.0.4","10.0.1.6","SMB2","186","GetInfo Response"
"175","849.509386","10.0.1.6","10.0.0.4","SMB2","146","Close Request File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"176","849.510254","10.0.0.4","10.0.1.6","SMB2","182","Close Response"
"177","849.510342","10.0.1.6","10.0.0.4","SMB2","370","GetInfo Request FILE_INFO/SMB2_FILE_EA_INFO File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini;GetInfo Request FILE_INFO/SMB2_FILE_STREAM_INFO File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini;GetInfo Request SEC_INFO/SMB2_SEC_INFO_00 File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"178","849.511057","10.0.0.4","10.0.1.6","SMB2","346","GetInfo Response;GetInfo Response;GetInfo Response"
"179","849.511141","10.0.1.6","10.0.0.4","SMB2","162","GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"180","849.511519","10.0.0.4","10.0.1.6","SMB2","186","GetInfo Response"
"181","849.511594","10.0.1.6","10.0.0.4","SMB2","162","GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"182","849.512015","10.0.0.4","10.0.1.6","SMB2","186","GetInfo Response"
"183","849.512090","10.0.1.6","10.0.0.4","SMB2","162","GetInfo Request FILE_INFO/SMB2_FILE_STREAM_INFO File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"184","849.512576","10.0.0.4","10.0.1.6","SMB2","168","GetInfo Response"
"185","849.512630","10.0.1.6","10.0.0.4","SMB2","162","GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"186","849.513299","10.0.0.4","10.0.1.6","SMB2","186","GetInfo Response"
"187","849.513355","10.0.1.6","10.0.0.4","SMB2","162","GetInfo Request FILE_INFO/SMB2_FILE_EA_INFO File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"188","849.513784","10.0.0.4","10.0.1.6","SMB2","134","GetInfo Response"
"189","849.516695","10.0.1.6","10.0.0.4","SMB2","162","GetInfo Request SEC_INFO/SMB2_SEC_INFO_00 File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"190","849.517828","10.0.0.4","10.0.1.6","SMB2","150","GetInfo Response"
"191","849.518889","10.0.1.6","10.0.0.4","SMB2","171","Read Request Len:22 Off:0 File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"192","849.522021","10.0.0.4","10.0.1.6","SMB2","160","Read Response"
"193","849.522269","10.0.1.6","10.0.0.4","SMB2","146","Close Request File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini"
"194","849.523088","10.0.0.4","10.0.1.6","SMB2","182","Close Response"
"195","849.525395","10.0.1.6","10.0.0.4","LDAP","97","SASL GSS-API Integrity: unbindRequest(11) "
"196","849.525523","10.0.1.6","10.0.0.4","TCP","54","56956  >  389 [FIN, ACK] Seq=2181 Ack=516 Win=4196608 Len=0"
"197","849.527850","10.0.0.4","10.0.1.6","TCP","54","389  >  56956 [ACK] Seq=516 Ack=2182 Win=4196864 Len=0"
"198","849.527850","10.0.0.4","10.0.1.6","TCP","54","389  >  56956 [RST, ACK] Seq=516 Ack=2182 Win=0 Len=0"
"199","849.530505","10.0.1.6","10.0.0.4","LDAP","97","SASL GSS-API Integrity: unbindRequest(12) "
"200","849.530617","10.0.1.6","10.0.0.4","TCP","54","56955  >  389 [FIN, ACK] Seq=2992 Ack=4545 Win=524544 Len=0"
"201","849.532210","10.0.0.4","10.0.1.6","TCP","54","389  >  56955 [ACK] Seq=4545 Ack=2993 Win=4196352 Len=0"
"202","849.532231","10.0.0.4","10.0.1.6","TCP","54","389  >  56955 [RST, ACK] Seq=4545 Ack=2993 Win=0 Len=0"
"203","849.561270","10.0.0.4","10.0.1.6","TCP","182","[TCP Retransmission] 445  >  56957 [PSH, ACK] Seq=10620 Ack=11448 Win=4196608 Len=128"
"204","849.561288","10.0.1.6","10.0.0.4","TCP","66","56957  >  445 [ACK] Seq=11448 Ack=10748 Win=4196608 Len=0 SLE=10620 SRE=10748"
"205","863.478672","10.0.1.6","10.0.0.4","TCP","54","56953  >  135 [FIN, ACK] Seq=329 Ack=281 Win=524288 Len=0"
"206","863.479545","10.0.0.4","10.0.1.6","TCP","54","135  >  56953 [ACK] Seq=281 Ack=330 Win=4196864 Len=0"
"207","863.479584","10.0.0.4","10.0.1.6","TCP","54","135  >  56953 [FIN, ACK] Seq=281 Ack=330 Win=4196864 Len=0"
"208","863.479599","10.0.1.6","10.0.0.4","TCP","54","56953  >  135 [ACK] Seq=330 Ack=282 Win=524288 Len=0"
"209","879.538176","10.0.1.6","10.0.0.4","TCP","55","[TCP Keep-Alive] 56957  >  445 [ACK] Seq=11447 Ack=10748 Win=4196608 Len=1"
"210","879.539019","10.0.0.4","10.0.1.6","TCP","66","[TCP Keep-Alive ACK] 445  >  56957 [ACK] Seq=10748 Ack=11448 Win=4196608 Len=0 SLE=11447 SRE=11448"
"211","883.506282","10.0.1.6","10.0.0.4","TCP","54","56954  >  49667 [FIN, ACK] Seq=2800 Ack=1099 Win=523520 Len=0"
"212","883.507309","10.0.0.4","10.0.1.6","TCP","54","49667  >  56954 [ACK] Seq=1099 Ack=2801 Win=4196352 Len=0"
"213","883.507309","10.0.0.4","10.0.1.6","TCP","54","49667  >  56954 [FIN, ACK] Seq=1099 Ack=2801 Win=4196352 Len=0"
"214","883.507322","10.0.1.6","10.0.0.4","TCP","54","56954  >  49667 [ACK] Seq=2801 Ack=1100 Win=523520 Len=0"
"215","900.157757","10.0.1.6","10.0.0.4","SMB2","3219","Session Setup Request"
"216","900.159080","10.0.0.4","10.0.1.6","TCP","54","445  >  56957 [ACK] Seq=10748 Ack=14613 Win=4197120 Len=0"
"217","900.160513","10.0.0.4","10.0.1.6","SMB2","315","Session Setup Response"
"218","900.160920","10.0.1.6","10.0.0.4","SMB2","186","Tree Connect Request Tree: \\\\NEWYORK.dmevals.local\\IPC$"
"219","900.162723","10.0.0.4","10.0.1.6","SMB2","138","Tree Connect Response"
"220","900.163017","10.0.1.6","10.0.0.4","SMB2","182","Ioctl Request FSCTL_DFS_GET_REFERRALS, File: "
"221","900.163658","10.0.0.4","10.0.1.6","SMB2","262","Ioctl Response FSCTL_DFS_GET_REFERRALS"
"222","900.215866","10.0.0.4","10.0.1.6","TCP","262","[TCP Retransmission] 445  >  56957 [PSH, ACK] Seq=11093 Ack=14873 Win=4196864 Len=208"
"223","900.215900","10.0.1.6","10.0.0.4","TCP","66","56957  >  445 [ACK] Seq=14873 Ack=11301 Win=4196096 Len=0 SLE=11093 SRE=11301"
"224","914.053729","10.0.1.6","10.0.0.4","SMB2","126","Tree Disconnect Request"
"225","914.054376","10.0.0.4","10.0.1.6","SMB2","126","Tree Disconnect Response"
"226","914.054461","10.0.1.6","10.0.0.4","SMB2","126","Session Logoff Request"
"227","914.055009","10.0.0.4","10.0.1.6","SMB2","126","Session Logoff Response"
"228","914.101111","10.0.0.4","10.0.1.6","TCP","126","[TCP Retransmission] 445  >  56957 [PSH, ACK] Seq=11373 Ack=15017 Win=4196864 Len=72"
"229","914.101147","10.0.1.6","10.0.0.4","TCP","66","56957  >  445 [ACK] Seq=15017 Ack=11445 Win=4195840 Len=0 SLE=11373 SRE=11445"
"230","944.057286","10.0.1.6","10.0.0.4","TCP","55","[TCP Keep-Alive] 56957  >  445 [ACK] Seq=15016 Ack=11445 Win=4195840 Len=1"
"231","944.057783","10.0.0.4","10.0.1.6","TCP","66","[TCP Keep-Alive ACK] 445  >  56957 [ACK] Seq=11445 Ack=15017 Win=4196864 Len=0 SLE=15016 SRE=15017"
"232","965.207523","10.0.1.6","10.0.0.4","SMB2","178","Ioctl Request FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"233","965.208536","10.0.0.4","10.0.1.6","SMB2","474","Ioctl Response FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"234","965.254470","10.0.1.6","10.0.0.4","TCP","54","56957  >  445 [ACK] Seq=15141 Ack=11865 Win=4197120 Len=0"
"235","965.254785","10.0.0.4","10.0.1.6","SMB2","474","[TCP Spurious Retransmission] Ioctl Response FSCTL_QUERY_NETWORK_INTERFACE_INFO"
"236","965.254809","10.0.1.6","10.0.0.4","TCP","66","[TCP Dup ACK 234#1] 56957  >  445 [ACK] Seq=15141 Ack=11865 Win=4197120 Len=0 SLE=11445 SRE=11865"
"237","995.224127","10.0.1.6","10.0.0.4","TCP","55","[TCP Keep-Alive] 56957  >  445 [ACK] Seq=15140 Ack=11865 Win=4197120 Len=1"
"238","995.224804","10.0.0.4","10.0.1.6","TCP","66","[TCP Keep-Alive ACK] 445  >  56957 [ACK] Seq=11865 Ack=15141 Win=4196608 Len=0 SLE=15140 SRE=15141"
"239","1021.611388","10.0.1.6","10.0.0.4","SMB2","146","Close Request File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit"
"240","1021.612894","10.0.0.4","10.0.1.6","SMB2","182","Close Response"
"241","1021.613100","10.0.1.6","10.0.0.4","SMB2","146","Close Request File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT"
"242","1021.613677","10.0.0.4","10.0.1.6","SMB2","182","Close Response"
"243","1021.613772","10.0.1.6","10.0.0.4","SMB2","146","Close Request File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft"
"244","1021.616057","10.0.0.4","10.0.1.6","SMB2","182","Close Response"
"245","1021.616187","10.0.1.6","10.0.0.4","SMB2","146","Close Request File: dmevals.local\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine"
"246","1021.616706","10.0.0.4","10.0.1.6","SMB2","182","Close Response"
"247","1021.654487","10.0.0.4","10.0.1.6","TCP","182","[TCP Retransmission] 445  >  56957 [PSH, ACK] Seq=12249 Ack=15509 Win=4196352 Len=128"
"248","1021.654539","10.0.1.6","10.0.0.4","TCP","66","56957  >  445 [ACK] Seq=15509 Ack=12377 Win=4196608 Len=0 SLE=12249 SRE=12377"
"249","1032.469407","10.0.1.6","10.0.0.4","SMB2","126","Tree Disconnect Request"
"250","1032.470218","10.0.0.4","10.0.1.6","SMB2","126","Tree Disconnect Response"
"251","1032.470320","10.0.1.6","10.0.0.4","SMB2","126","Session Logoff Request"
"252","1032.471113","10.0.0.4","10.0.1.6","SMB2","126","Session Logoff Response"
"253","1032.471204","10.0.1.6","10.0.0.4","TCP","54","56957  >  445 [RST, ACK] Seq=15653 Ack=12521 Win=0 Len=0"
"254","1215.102392","10.0.1.6","10.0.0.4","NTP","162","NTP Version 3, client"
"255","1215.104375","10.0.0.4","10.0.1.6","NTP","162","NTP Version 3, server"
"256","1280.277211","10.0.1.6","10.0.0.4","DNS","78","Standard query 0x7a67 A wpad.dmevals.local"
"257","1280.279100","10.0.0.4","10.0.1.6","DNS","146","Standard query response 0x7a67 No such name A wpad.dmevals.local SOA newyork.dmevals.local"
"258","1563.601438","10.0.1.6","10.0.0.4","DNS","89","Standard query 0x56ea A v10.events.data.microsoft.com"
"259","1563.603731","10.0.0.4","10.0.1.6","DNS","207","Standard query response 0x56ea A v10.events.data.microsoft.com CNAME global.asimov.events.data.trafficmanager.net CNAME skypedataprdcolneu01.cloudapp.net A 52.114.76.37"
"260","1564.078210","10.0.1.6","10.0.1.255","BROWSER","243","Host Announcement NASHUA, Workstation, Server, NT Workstation"
"261","1606.459072","10.0.1.4","10.0.1.6","TCP","66","60771  >  5985 [SYN] Seq=0 Win=64240 Len=0 MSS=1418 WS=256 SACK_PERM=1"
"262","1606.459933","10.0.1.6","10.0.1.4","TCP","66","5985  >  60771 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"263","1606.460846","10.0.1.4","10.0.1.6","TCP","54","60771  >  5985 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"264","1606.460847","10.0.1.4","10.0.1.6","TCP","1472","60771  >  5985 [ACK] Seq=1 Ack=1 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"265","1606.460848","10.0.1.4","10.0.1.6","HTTP","1026","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1 "
"266","1606.460924","10.0.1.6","10.0.1.4","TCP","54","5985  >  60771 [ACK] Seq=1 Ack=2391 Win=524544 Len=0"
"267","1606.463366","10.0.1.6","10.0.1.4","HTTP","395","HTTP/1.1 200  "
"268","1606.466132","10.0.1.4","10.0.1.6","TCP","323","60771  >  5985 [PSH, ACK] Seq=2391 Ack=342 Win=524288 Len=269 [TCP segment of a reassembled PDU]"
"269","1606.466133","10.0.1.4","10.0.1.6","TCP","7144","60771  >  5985 [ACK] Seq=2660 Ack=342 Win=524288 Len=7090 [TCP segment of a reassembled PDU]"
"270","1606.466137","10.0.1.4","10.0.1.6","HTTP","1216","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"271","1606.466183","10.0.1.6","10.0.1.4","TCP","54","5985  >  60771 [ACK] Seq=342 Ack=10912 Win=524544 Len=0"
"272","1607.942949","10.0.1.6","10.0.1.4","HTTP","2741","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"273","1607.944228","10.0.1.4","10.0.1.6","TCP","54","60771  >  5985 [ACK] Seq=10912 Ack=3029 Win=524544 Len=0"
"274","1607.947810","10.0.1.4","10.0.1.6","TCP","66","60772  >  5985 [SYN] Seq=0 Win=64240 Len=0 MSS=1418 WS=256 SACK_PERM=1"
"275","1607.947894","10.0.1.6","10.0.1.4","TCP","66","5985  >  60772 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"276","1607.949483","10.0.1.4","10.0.1.6","TCP","54","60772  >  5985 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"277","1607.949622","10.0.1.4","10.0.1.6","TCP","1472","60772  >  5985 [ACK] Seq=1 Ack=1 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"278","1607.949624","10.0.1.4","10.0.1.6","HTTP","1026","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1 "
"279","1607.949641","10.0.1.6","10.0.1.4","TCP","54","5985  >  60772 [ACK] Seq=1 Ack=2391 Win=524544 Len=0"
"280","1607.964118","10.0.1.6","10.0.1.4","HTTP","395","HTTP/1.1 200  "
"281","1607.965957","10.0.1.4","10.0.1.6","TCP","323","60772  >  5985 [PSH, ACK] Seq=2391 Ack=342 Win=524288 Len=269 [TCP segment of a reassembled PDU]"
"282","1607.965958","10.0.1.4","10.0.1.6","TCP","1472","60772  >  5985 [ACK] Seq=2660 Ack=342 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"283","1607.965959","10.0.1.4","10.0.1.6","HTTP","598","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"284","1607.965993","10.0.1.6","10.0.1.4","TCP","54","5985  >  60772 [ACK] Seq=342 Ack=4622 Win=524544 Len=0"
"285","1608.374730","10.0.1.6","10.0.1.4","HTTP","2850","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"286","1608.376962","10.0.1.4","10.0.1.6","TCP","54","60772  >  5985 [ACK] Seq=4622 Ack=3138 Win=524544 Len=0"
"287","1608.378972","10.0.1.4","10.0.1.6","TCP","323","60772  >  5985 [PSH, ACK] Seq=4622 Ack=3138 Win=524544 Len=269 [TCP segment of a reassembled PDU]"
"288","1608.378973","10.0.1.4","10.0.1.6","TCP","1472","60772  >  5985 [ACK] Seq=4891 Ack=3138 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"289","1608.378974","10.0.1.4","10.0.1.6","HTTP","598","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"290","1608.379003","10.0.1.6","10.0.1.4","TCP","54","5985  >  60772 [ACK] Seq=3138 Ack=6853 Win=524544 Len=0"
"291","1608.379907","10.0.1.6","10.0.1.4","HTTP","1643","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"292","1608.381907","10.0.1.4","10.0.1.6","TCP","54","60772  >  5985 [ACK] Seq=6853 Ack=4727 Win=524544 Len=0"
"293","1608.383528","10.0.1.4","10.0.1.6","TCP","323","60772  >  5985 [PSH, ACK] Seq=6853 Ack=4727 Win=524544 Len=269 [TCP segment of a reassembled PDU]"
"294","1608.383528","10.0.1.4","10.0.1.6","TCP","1472","60772  >  5985 [ACK] Seq=7122 Ack=4727 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"295","1608.383529","10.0.1.4","10.0.1.6","HTTP","598","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"296","1608.383549","10.0.1.6","10.0.1.4","TCP","54","5985  >  60772 [ACK] Seq=4727 Ack=9084 Win=524544 Len=0"
"297","1608.384133","10.0.1.4","10.0.1.6","TCP","323","60771  >  5985 [PSH, ACK] Seq=10912 Ack=3029 Win=524544 Len=269 [TCP segment of a reassembled PDU]"
"298","1608.384134","10.0.1.4","10.0.1.6","TCP","4308","60771  >  5985 [ACK] Seq=11181 Ack=3029 Win=524544 Len=4254 [TCP segment of a reassembled PDU]"
"299","1608.384137","10.0.1.4","10.0.1.6","HTTP","1141","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"300","1608.384165","10.0.1.6","10.0.1.4","TCP","54","5985  >  60771 [ACK] Seq=3029 Ack=16522 Win=524544 Len=0"
"301","1608.387065","10.0.1.6","10.0.1.4","HTTP","1555","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"302","1608.387877","10.0.1.4","10.0.1.6","TCP","54","60771  >  5985 [ACK] Seq=16522 Ack=4530 Win=524544 Len=0"
"303","1608.389724","10.0.1.4","10.0.1.6","TCP","66","60774  >  5985 [SYN] Seq=0 Win=64240 Len=0 MSS=1418 WS=256 SACK_PERM=1"
"304","1608.389780","10.0.1.6","10.0.1.4","TCP","66","5985  >  60774 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"305","1608.390480","10.0.1.4","10.0.1.6","TCP","54","60774  >  5985 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"306","1608.390509","10.0.1.4","10.0.1.6","TCP","1472","60774  >  5985 [ACK] Seq=1 Ack=1 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"307","1608.390510","10.0.1.4","10.0.1.6","HTTP","1026","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1 "
"308","1608.390527","10.0.1.6","10.0.1.4","TCP","54","5985  >  60774 [ACK] Seq=1 Ack=2391 Win=4197120 Len=0"
"309","1608.391778","10.0.1.6","10.0.1.4","HTTP","395","HTTP/1.1 200  "
"310","1608.394345","10.0.1.4","10.0.1.6","TCP","323","60774  >  5985 [PSH, ACK] Seq=2391 Ack=342 Win=524288 Len=269 [TCP segment of a reassembled PDU]"
"311","1608.394345","10.0.1.4","10.0.1.6","TCP","1472","60774  >  5985 [ACK] Seq=2660 Ack=342 Win=524288 Len=1418 [TCP segment of a reassembled PDU]"
"312","1608.394346","10.0.1.4","10.0.1.6","HTTP","647","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"313","1608.394372","10.0.1.6","10.0.1.4","TCP","54","5985  >  60774 [ACK] Seq=342 Ack=4671 Win=4197120 Len=0"
"314","1608.396398","10.0.1.6","10.0.1.4","HTTP","1890","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"315","1608.397742","10.0.1.4","10.0.1.6","TCP","54","60774  >  5985 [ACK] Seq=4671 Ack=2178 Win=524544 Len=0"
"316","1608.398533","10.0.1.4","10.0.1.6","TCP","323","60774  >  5985 [PSH, ACK] Seq=4671 Ack=2178 Win=524544 Len=269 [TCP segment of a reassembled PDU]"
"317","1608.398534","10.0.1.4","10.0.1.6","TCP","1472","60774  >  5985 [ACK] Seq=4940 Ack=2178 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"318","1608.398535","10.0.1.4","10.0.1.6","HTTP","675","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"319","1608.398557","10.0.1.6","10.0.1.4","TCP","54","5985  >  60774 [ACK] Seq=2178 Ack=6979 Win=4197120 Len=0"
"320","1608.399374","10.0.1.6","10.0.1.4","HTTP","1465","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"321","1608.401273","10.0.1.4","10.0.1.6","TCP","323","60774  >  5985 [PSH, ACK] Seq=6979 Ack=3589 Win=523008 Len=269 [TCP segment of a reassembled PDU]"
"322","1608.401274","10.0.1.4","10.0.1.6","TCP","4308","60774  >  5985 [ACK] Seq=7248 Ack=3589 Win=523008 Len=4254 [TCP segment of a reassembled PDU]"
"323","1608.401277","10.0.1.4","10.0.1.6","HTTP","1090","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"324","1608.401305","10.0.1.6","10.0.1.4","TCP","54","5985  >  60774 [ACK] Seq=3589 Ack=12538 Win=4197120 Len=0"
"325","1608.402548","10.0.1.6","10.0.1.4","HTTP","1555","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"326","1608.403411","10.0.1.4","10.0.1.6","TCP","54","60774  >  5985 [ACK] Seq=12538 Ack=5090 Win=524544 Len=0"
"327","1608.404769","10.0.1.4","10.0.1.6","TCP","323","60771  >  5985 [PSH, ACK] Seq=16522 Ack=4530 Win=524544 Len=269 [TCP segment of a reassembled PDU]"
"328","1608.404770","10.0.1.4","10.0.1.6","TCP","1472","60771  >  5985 [ACK] Seq=16791 Ack=4530 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"329","1608.404771","10.0.1.4","10.0.1.6","HTTP","647","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"330","1608.404791","10.0.1.6","10.0.1.4","TCP","54","5985  >  60771 [ACK] Seq=4530 Ack=18802 Win=524544 Len=0"
"331","1609.243738","10.0.1.6","10.0.1.4","HTTP","3228","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"332","1609.246055","10.0.1.4","10.0.1.6","TCP","54","60771  >  5985 [ACK] Seq=18802 Ack=7704 Win=524544 Len=0"
"333","1609.246769","10.0.1.4","10.0.1.6","TCP","323","60771  >  5985 [PSH, ACK] Seq=18802 Ack=7704 Win=524544 Len=269 [TCP segment of a reassembled PDU]"
"334","1609.246770","10.0.1.4","10.0.1.6","TCP","1472","60771  >  5985 [ACK] Seq=19071 Ack=7704 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"335","1609.246771","10.0.1.4","10.0.1.6","HTTP","647","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"336","1609.246801","10.0.1.6","10.0.1.4","TCP","54","5985  >  60771 [ACK] Seq=7704 Ack=21082 Win=524544 Len=0"
"337","1609.439999","10.0.1.6","10.0.1.4","HTTP","4638","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"338","1609.440675","10.0.1.4","10.0.1.6","TCP","54","60771  >  5985 [ACK] Seq=21082 Ack=12288 Win=524544 Len=0"
"339","1609.443595","10.0.1.4","10.0.1.6","TCP","323","60774  >  5985 [PSH, ACK] Seq=12538 Ack=5090 Win=524544 Len=269 [TCP segment of a reassembled PDU]"
"340","1609.443600","10.0.1.4","10.0.1.6","TCP","1472","60774  >  5985 [ACK] Seq=12807 Ack=5090 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"341","1609.443601","10.0.1.4","10.0.1.6","HTTP","675","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
"342","1609.443633","10.0.1.6","10.0.1.4","TCP","54","5985  >  60774 [ACK] Seq=5090 Ack=14846 Win=4197120 Len=0"
"343","1609.447627","10.0.1.6","10.0.1.4","HTTP","1465","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"344","1609.449264","10.0.1.4","10.0.1.6","TCP","323","60771  >  5985 [PSH, ACK] Seq=21082 Ack=12288 Win=524544 Len=269 [TCP segment of a reassembled PDU]"
"345","1609.449265","10.0.1.4","10.0.1.6","TCP","1472","60771  >  5985 [ACK] Seq=21351 Ack=12288 Win=524544 Len=1418 [TCP segment of a reassembled PDU]"
"346","1609.449266","10.0.1.4","10.0.1.6","HTTP","431","POST /wsman?PSVersion=5.1.18362.628 HTTP/1.1  (application/http-kerberos-session-encrypted)"
